question_id,question_text,answer_text,is_correct
285,"În ce cazuri Președintele poate fi suspendat din funcție?","în cazul neîndeplinirii sau îndeplinirii necorespunzătoare a atribuțiilor funcționale",0
285,"În ce cazuri Președintele poate fi suspendat din funcție?","în cazul neprezentării la serviciu",0
286,"Cine hotărăște punerea sub acuzare a Președintelui și cui aparține competența de judecată?","punerea sub acuzare a Președintelui Republicii Moldova ține de competența Procurorului General, competența de judecată aparținând Curții Constituționale",0
286,"Cine hotărăște punerea sub acuzare a Președintelui și cui aparține competența de judecată?","Parlamentul poate hotărî punerea sub acuzare a Preşedintelui Republicii Moldova, cu votul a cel puţin ⅔ din numărul deputaţilor aleşi, competenţa de judecată aparţinând Curţii Supreme de Justiţie",0
286,"Cine hotărăște punerea sub acuzare a Președintelui și cui aparține competența de judecată?","Parlamentul poate hotărî punerea sub acuzare a Preşedintelui Republicii Moldova, cu votul a cel puţin ⅔ din numărul deputaţilor aleşi, competenţa de judecată aparţinând Curţii Constituționale",1
287,"Cine asigură interimatul funcției de Președinte?","doar Preşedintele Parlamentului",0
287,"Cine asigură interimatul funcției de Președinte?","Preşedintele Parlamentului sau de Primul-ministru",1
287,"Cine asigură interimatul funcției de Președinte?","doar Primul-ministru",0
288,"Ce tipuri de acte emite Președintele Republicii Moldova?","decrete și ordonanțe",0
288,"Ce tipuri de acte emite Președintele Republicii Moldova?",decrete,1
288,"Ce tipuri de acte emite Președintele Republicii Moldova?","legi, ordonanțe și decrete",0
289,"Ce reprezintă Guvernul?","instituție care gestionează administrativ și politic țara, fiind responsabil de implementarea legilor și de coordonarea activităților economice, sociale și culturale ale statului",1
289,"Ce reprezintă Guvernul?","organizație formată exclusiv din persoane care au putere financiară și controlează resursele naturale ale unei țări",0
289,"Ce reprezintă Guvernul?","componentul de bază al puterii legislative, fiind responsabil de emiterea legilor",0
290,"Care este structura Guvernului?",ministere,0
290,"Care este structura Guvernului?","ministere și departamente",1
290,"Care este structura Guvernului?",departamente,0
291,"Care dintre următoarele ministere nu formează Guvernul Republicii Moldova?","Ministerul Industriei",1
291,"Care dintre următoarele ministere nu formează Guvernul Republicii Moldova?","Ministerul Agriculturii și Industriei Alimentare",0
291,"Care dintre următoarele ministere nu formează Guvernul Republicii Moldova?","Ministerul Sănătății",0
292,"Care sunt funcțiile Guvernului?","funcția guvernamentală",1
292,"Care sunt funcțiile Guvernului?","legislativă",0
292,"Care sunt funcțiile Guvernului?","de reprezentare",0
293,"Care nu sunt domeniile de competență a Guvernului?","domeniul verificării constituționalității legilor",1
293,"Care nu sunt domeniile de competență a Guvernului?","domeniul dezvoltării sociale, învățământului, tineretului și sportului, culturii și ocrotirii sănătății",0
293,"Care nu sunt domeniile de competență a Guvernului?","domeniul finanțelor, creditelor, impozitelor, prețurilor și circulației monetare",0
294,"Sub ce formă își organizează activitatea Guvernul?","ședințe și sesiuni",0
294,"Sub ce formă își organizează activitatea Guvernul?","fiind un organ colegial Guvernul Republicii Moldova își organizează activitatea sub forma ședințelor",1
294,"Sub ce formă își organizează activitatea Guvernul?",sesiuni,0
295,"Ce acte sunt emise de Prim-ministru?","hotărâri (adoptate pentru organizarea executării legii)",0
295,"Ce acte sunt emise de Prim-ministru?","dispoziții (pentru organizarea activității interne a Guvemului)",1
295,"Ce acte sunt emise de Prim-ministru?","ordonanțe (în vederea realizării programului de activitate al Guvernului)",0
296,"Ce tipuri de acte emite Guvernul?","legi și hotărâri",0
296,"Ce tipuri de acte emite Guvernul?","hotărâri, dispoziții, ordonanțe",1
296,"Ce tipuri de acte emite Guvernul?","decretele Prim-ministrului, hotărâri și ordonanțe",0
297,"Ce reprezintă puterea judiciară?","compartiment al puterii de stat care reprezintă dreptul unei societăți organizate în stat de a asigura dreptatea și echitatea socială, protecția drepturilor legitime ale cetățenilor",1
297,"Ce reprezintă puterea judiciară?","autoritățile care se ocupă de educația publică și protecția mediului înconjurător",0
297,"Ce reprezintă puterea judiciară?","grup de politicieni care stabilesc legi și reglementări pentru întreaga societate",0
298,"Care este obiectul activității jurisdicționale?","soluționarea litigiilor juridice",1
298,"Care este obiectul activității jurisdicționale?","organizarea implementării legilor",0
298,"Care este obiectul activității jurisdicționale?","emiterea legilor",0
299,"Care dintre următoarele principii nu sunt caracteristice procesului de înfăptuire a justiției în Republica Moldova?",legalitatea,0
299,"Care dintre următoarele principii nu sunt caracteristice procesului de înfăptuire a justiției în Republica Moldova?","înființarea instanțelor extraordinare la necesitate",1
299,"Care dintre următoarele principii nu sunt caracteristice procesului de înfăptuire a justiției în Republica Moldova?","egalitatea în fața legii",0
300,"Care este structura sistemului judecătoresc în Republica Moldova?","judecătoriile teritoriale, judecătoriile specializate, Curțile de Apel și Curtea Supremă de Justiție",0
300,"Care este structura sistemului judecătoresc în Republica Moldova?","Curtea Supremă de Justiție, Curțile de Apel, judecătoriile v",1
300,"Care este structura sistemului judecătoresc în Republica Moldova?","judecătoriile teritoriale, judecătoriile speciale (Judecătoria Militară, Judecătoria Economică de Circumscripție, Curtea de Apel Economică), Curțile de Apel, Curtea Supremă de Justiție",0
301,"Ce rol are Curtea Supremă de Justiție în sistemul judiciar din Republica Moldova?","se ocupă cu selectarea și numirea judecătorilor la toate instanțele din Republica Moldova, având rol de conducere asupra întregului sistem judiciar",0
301,"Ce rol are Curtea Supremă de Justiție în sistemul judiciar din Republica Moldova?","instanță judecătorească supremă care asigură aplicarea corectă și uniformă a legislației de către toate instanțele judecătorești, soluționarea litigiilor apărute în cadrul aplicării legilor, garantează responsabilitatea statului față de cetățean și a cetățeanului față de stat",1
301,"Ce rol are Curtea Supremă de Justiție în sistemul judiciar din Republica Moldova?","este responsabilă doar pentru examinarea apelurilor în cazurile penale, fără a se implica în alte tipuri de litigiile juridice",0
302,"Ce este Consiliul Superior al Magistraturii?","un organ independent, format în vederea organizării și funcționării sistemului judecătoresc, și este garantul independenței autorității judecătorești",1
302,"Ce este Consiliul Superior al Magistraturii?","instituție guvernamentală care coordonează activitatea procurorilor",0
302,"Ce este Consiliul Superior al Magistraturii?","un organ independent care se ocupă exclusiv de organizarea alegerii și numirii judecătorilor în funcție",0
303,"Care sunt garanțiile de independență ale judecătorilor în Republica Moldova?","protecția împotriva demiterii arbitrare, stabilitatea financiară a acestora și interdicția de a influența deciziile lor prin presiuni externe sau politice",1
303,"Care sunt garanțiile de independență ale judecătorilor în Republica Moldova?","garanțiile de independență ale judecătorilor includ dreptul acestora de a-și alege propriul salariu și condițiile de muncă, fără niciun fel de reglementări externe",0
303,"Care sunt garanțiile de independență ale judecătorilor în Republica Moldova?","judecătorii pot fi demiși de către Guvern în orice moment în funcție de situația politică în țară",0
304,"Ce este Procuratura?","instituție din cadrul Ministerului Justiției ce acordă asistență juridică gratuită garantată de stat",0
304,"Ce este Procuratura?","o instituție publică autonomă în cadrul autorității judecătorești, ce contribuie la înfăptuirea justiției, apărarea drepturilor, libertăților şi intereselor legitime ale persoanei, societății și statului prin intermediul procedurilor penale și al altor proceduri prevăzute de lege",1
304,"Ce este Procuratura?","instituție din cadrul Ministerului Afacerilor Interne ce deține competențe în domeniul procedurii penale și altor proceduri prevăzute de lege",0
305,"Care nu sunt atribuțiile și responsabilitățile Procuraturii?","asigură asistența juridică internațională în materie penală și colaborarea internațională în domeniul său de activitate",0
305,"Care nu sunt atribuțiile și responsabilitățile Procuraturii?","elaborarea și adoptarea legilor în domeniul penal",1
305,"Care nu sunt atribuțiile și responsabilitățile Procuraturii?","prezintă propuneri privind perfecționarea legislației și participă la elaborarea de acte normative în domeniul său de activitate",0
306,"Ce reprezintă controlul constituționalității legilor?","un ansamblu de mijloace juridice destinate să asigure conformitatea regulilor de drept intern cu normele constituționale",1
306,"Ce reprezintă controlul constituționalității legilor?","procesul de implementare a prevederilor tratatelor internaționale la nivel național",0
306,"Ce reprezintă controlul constituționalității legilor?","procesul prin care Parlamentul adoptă legi noi pentru a corecta eventualele erori ale actelor normative anterioare",0
307,"De ce este necesar controlul constituționalității legilor?","legislatorul este predispus greșelilor",1
307,"De ce este necesar controlul constituționalității legilor?","pentru a proteja interesele statului, fără a ține cont de drepturile cetățenilor",0
307,"De ce este necesar controlul constituționalității legilor?","pentru a verifica dacă legile sunt conforme cu interesele politice ale partidului aflat la guvernare",0
308,"Prin ce formă se realizează controlul constituționalității legilor în Republica Moldova?","controlul exercitat printr-un organ unic, special și specializat",1
308,"Prin ce formă se realizează controlul constituționalității legilor în Republica Moldova?","controlul exercitat prin referendum",0
308,"Prin ce formă se realizează controlul constituționalității legilor în Republica Moldova?","controlul exercitat printr-un organ politic",0
309,"Ce reprezintă Curtea Constituțională?","instituție publică din cadrul Ministerului Justiției",0
309,"Ce reprezintă Curtea Constituțională?","unică autoritate de jurisdicție constituțională în Republica Moldova și este independentă de orice altă autoritate publică, se supune numai Constituției",1
309,"Ce reprezintă Curtea Constituțională?","instanța de judecată superioară în Republica Moldova",0
310,"Care este structura Curții Constituționale?","6 judecători, numiţi pentru un mandat de 6 ani, care, prin vot secret, aleg președintele",1
310,"Care este structura Curții Constituționale?","6 judecători aleși pentru un mandat de 5 ani",0
310,"Care este structura Curții Constituționale?","președintele Curții și 4 judecători, numiți pentru un mandat de 6 ani",0
311,"Cum sunt aleși judecătorii Curții Constituționale în Republica Moldova?","pregătire juridică superioară și înaltă competenţă profesională",1
311,"Cum sunt aleși judecătorii Curții Constituționale în Republica Moldova?","atingerea vârstei de 40 de ani",0
311,"Cum sunt aleși judecătorii Curții Constituționale în Republica Moldova?","studii doctorale în materia dreptului",0
312,"Pe ce principii se întemeiază activitatea Curții Constituționale?",legalitate,1
312,"Pe ce principii se întemeiază activitatea Curții Constituționale?",nepublicitate,0
312,"Pe ce principii se întemeiază activitatea Curții Constituționale?","supunerea Ministerului Justiției",0
313,"Cine poate sesiza Curtea Constituțională?",Guvernul,1
313,"Cine poate sesiza Curtea Constituțională?","oricare cetățean cu studii în drept",0
313,"Cine poate sesiza Curtea Constituțională?","orice cetățean străin",0
314,"Cum interacționează Curtea Constituțională cu alte instituții ale statului, cum ar fi Parlamentul sau Guvernul?","interacționează cu Parlamentul și Guvernul prin controlul constituționalității legilor și actelor normative adoptate de acestea, de asemenea, poate sesiza Parlamentul pentru a modifica sau abroga acte neconstituționale și poate valida alegerile Președintelui Republicii Moldova",1
314,"Cum interacționează Curtea Constituțională cu alte instituții ale statului, cum ar fi Parlamentul sau Guvernul?","colaborează cu Parlamentul și Guvernul prin elaborarea și promovarea propriilor legi, având dreptul de a modifica legislația existentă fără consultarea acestora",0
314,"Cum interacționează Curtea Constituțională cu alte instituții ale statului, cum ar fi Parlamentul sau Guvernul?","nu interacționează direct cu Parlamentul sau Guvernul, având doar rolul de a emite decizii care nu influențează activitatea acestora",0
315,"Conform Constituției Republicii Moldova, ce statut are Convenția Europeană a Drepturilor Omului?","Este o lege internă care poate fi modificată de Parlament",0
315,"Conform Constituției Republicii Moldova, ce statut are Convenția Europeană a Drepturilor Omului?","Are prioritate față de legile interne care îi contravin",0
315,"Conform Constituției Republicii Moldova, ce statut are Convenția Europeană a Drepturilor Omului?","Este un document consultativ fără aplicabilitate juridică",1
315,"Conform Constituției Republicii Moldova, ce statut are Convenția Europeană a Drepturilor Omului?","Se aplică doar în relațiile internaționale, nu și la nivel național",0
316,"Când a fost adoptată Declarația Universală a Drepturilor Omului?","26 iunie 1945",0
316,"Când a fost adoptată Declarația Universală a Drepturilor Omului?","10 decembrie 1948",0
316,"Când a fost adoptată Declarația Universală a Drepturilor Omului?","4 noiembrie 1950",1
316,"Când a fost adoptată Declarația Universală a Drepturilor Omului?","16 decembrie 1966",0
317,"În ce sistem de drept este specific precedentul judiciar?","Sistemul de drept romano-german",0
317,"În ce sistem de drept este specific precedentul judiciar?","Sistemul de drept islamic",0
317,"În ce sistem de drept este specific precedentul judiciar?","Sistemul de drept anglo-saxon",0
317,"În ce sistem de drept este specific precedentul judiciar?","Sistemul de drept socialist",1
318,"Care este principiu fundamental pentru elaborarea normelor juridice?","Principiul accesibilității și economiei de mijloace",0
318,"Care este principiu fundamental pentru elaborarea normelor juridice?","Principiul fundamentării științifice a activității de elaborare a normelor juridice",1
318,"Care este principiu fundamental pentru elaborarea normelor juridice?","Principiul corelării sistemului actelor normative",0
318,"Care este principiu fundamental pentru elaborarea normelor juridice?","Principiul separației puterilor în stat",0
319,"Ce reprezintă partea statică a dreptului?","Actele normative care se adoptă, se modifică sau se abrogă în timp",0
319,"Ce reprezintă partea statică a dreptului?","Actele normative care rămân neschimbate în timp",1
319,"Ce reprezintă partea statică a dreptului?","Actele normative care sunt adoptate pe baza Constituției",0
319,"Ce reprezintă partea statică a dreptului?","Actele care reglementează relațiile externe între state",0
320,"Ce presupune principiul corelării sistemului actelor normative?","Actele normative trebuie să fie coordonate între ele atât pe verticală, cât și pe orizontală",1
320,"Ce presupune principiul corelării sistemului actelor normative?","Actele normative trebuie să fie izolate unele de altele",0
320,"Ce presupune principiul corelării sistemului actelor normative?","Actele normative trebuie să se aplice doar în domeniul public",0
320,"Ce presupune principiul corelării sistemului actelor normative?","Actele normative trebuie să fie modificate în fiecare an",0
321,"Care este scopul principal al „Inițiativei legislative”?","Modificarea unui act legislativ deja existent",0
321,"Care este scopul principal al „Inițiativei legislative”?","Elaborarea unui nou act legislativ care reglementează anumite domenii ale raporturilor sociale",1
321,"Care este scopul principal al „Inițiativei legislative”?","Promovarea unui act legislativ nefinalizat",0
321,"Care este scopul principal al „Inițiativei legislative”?","Adoptarea unei legi pe care Parlamentul a respins-o anterior",0
322,"Ce reprezintă avizarea publică în procesul de elaborare a unui act legislativ?","Emiterea unei legi de către Parlament fără consultări externe",0
322,"Ce reprezintă avizarea publică în procesul de elaborare a unui act legislativ?","Transmiterea proiectului de lege instituțiilor competente pentru a-l analiza și propune îmbunătățiri",1
322,"Ce reprezintă avizarea publică în procesul de elaborare a unui act legislativ?","Publicarea unui proiect de lege în Monitorul Oficial pentru a fi adoptat imediat",0
322,"Ce reprezintă avizarea publică în procesul de elaborare a unui act legislativ?","Consultarea opiniei publicului larg pentru a decide adoptarea unei legi",0
323,"Ce se depune spre dezbatere în procesul de elaborare a unui proiect de lege?","Numai proiectul de lege",0
323,"Ce se depune spre dezbatere în procesul de elaborare a unui proiect de lege?","Proiectul de lege și propunerea legislativă, împreună cu descrierea ideii viitorului act, locul său în legislația în vigoare și impactul social-economic",1
323,"Ce se depune spre dezbatere în procesul de elaborare a unui proiect de lege?","Numai descrierea finalității ideii viitorului act",0
323,"Ce se depune spre dezbatere în procesul de elaborare a unui proiect de lege?","Doar rezultatele consultării publice",0
324,"Care sunt părțile componente ale unui act legislativ conform art. 24 alin. (2) din Legea privind actele legislative?","Titlu, preambul, clauză de adoptare, dispoziții generale, dispoziții de conținut, dispoziții finale și tranzitorii, anexe",1
324,"Care sunt părțile componente ale unui act legislativ conform art. 24 alin. (2) din Legea privind actele legislative?","Doar titlul, clauza de adoptare și dispozițiile generale",0
324,"Care sunt părțile componente ale unui act legislativ conform art. 24 alin. (2) din Legea privind actele legislative?","Preambulul, dispozițiile finale și anexe",0
324,"Care sunt părțile componente ale unui act legislativ conform art. 24 alin. (2) din Legea privind actele legislative?","Numai dispozițiile de conținut și anexe",0
325,"Cum trebuie să fie logica unui act normativ, conform textului?","Simplă și fără detalii",0
325,"Cum trebuie să fie logica unui act normativ, conform textului?","Riguroasă, cu un algoritm de la empiric la abstract și orientare comprehensibilă",1
325,"Cum trebuie să fie logica unui act normativ, conform textului?","Confuză, pentru a lăsa loc interpretărilor",0
325,"Cum trebuie să fie logica unui act normativ, conform textului?","Subiectivă și flexibilă",0
326,"Ce este ficțiunea juridică?","Un fapt juridic care nu există încă, dar este considerat ca fiind existent din punct de vedere legal",1
326,"Ce este ficțiunea juridică?","O prezumție de vinovăție aplicabilă în orice proces",0
326,"Ce este ficțiunea juridică?","O regulă care poate fi modificată ușor",0
326,"Ce este ficțiunea juridică?","O situație juridică ce poate fi modificată în mod retroactiv",0
327,"Ce reprezintă sistematizarea actelor normative?","Organizarea actelor normative în funcție de criterii geografice",0
327,"Ce reprezintă sistematizarea actelor normative?","Elaborarea unor culegeri de acte normative, repertorii legislative și coduri.",1
327,"Ce reprezintă sistematizarea actelor normative?","Eliminarea actelor normative nevalide.",0
327,"Ce reprezintă sistematizarea actelor normative?","Crearea unui sistem judiciar pentru aplicarea legii.",0
328,"Care dintre următoarele componente face parte din sistemul juridic?","Doar legislația unui stat",0
328,"Care dintre următoarele componente face parte din sistemul juridic?","Sistemul dreptului, sistemul legislativ, izvoarele dreptului, raportul juridic, cultura și conștiința juridică.",1
328,"Care dintre următoarele componente face parte din sistemul juridic?","Doar raporturile juridice",0
328,"Care dintre următoarele componente face parte din sistemul juridic?","Doar sistemul legislativ",0
329,"Ce reprezintă sistemul legislativ într-un stat?","Totalitatea proceselor judiciare",0
329,"Ce reprezintă sistemul legislativ într-un stat?","Doar legile emise de autoritățile centrale",0
329,"Ce reprezintă sistemul legislativ într-un stat?","Totalitatea actelor normative dintr-un stat",1
329,"Ce reprezintă sistemul legislativ într-un stat?","Doar ordonanțele și decretele emise de guvern",0
330,"Cum poate fi definit sistemul dreptului?","Este construcția internă a dreptului care se exprimă prin norme legale și reglementări",1
330,"Cum poate fi definit sistemul dreptului?","Este doar o parte a sistemului legislativ",0
330,"Cum poate fi definit sistemul dreptului?","Este totalitatea actelor normative care reglementează un domeniu specific",0
330,"Cum poate fi definit sistemul dreptului?","Este o formă de aplicare a legislației fără influențe externe",0
331,"Care dintre următoarele afirmații este corectă în ceea ce privește sistemul dreptului?","Sistemul dreptului este un ansamblu de norme juridice care sunt total independente unele față de altele",0
331,"Care dintre următoarele afirmații este corectă în ceea ce privește sistemul dreptului?","Sistemul dreptului este o construcție internă, exprimându-se prin unitatea și coordonarea normelor juridice din stat",1
331,"Care dintre următoarele afirmații este corectă în ceea ce privește sistemul dreptului?","Sistemul dreptului este același cu sistemul legislativ, neavând nici o diferență între ele",0
331,"Care dintre următoarele afirmații este corectă în ceea ce privește sistemul dreptului?","Sistemul dreptului cuprinde doar normele juridice stabilite de autoritățile internaționale",0
332,"Ce definește o subramură de drept?","O totalitate de norme juridice, cu un obiect de reglementare distinct, inspirate din ramura de drept de bază și care utilizează aceeași metodă de reglementare",1
332,"Ce definește o subramură de drept?","O ramură de drept care reglementează exclusiv conflictele între stat și cetățeni",0
332,"Ce definește o subramură de drept?","Un ansamblu de norme juridice care reglementează doar relațiile interpersonale",0
332,"Ce definește o subramură de drept?","Un ansamblu de norme juridice ce reglementează relațiile sociale externe unui stat",0
333,"Ce ramuri sunt incluse în dreptul public intern?","Dreptul comercial, dreptul civil și dreptul de proprietate intelectuală",0
333,"Ce ramuri sunt incluse în dreptul public intern?","Dreptul constituțional, dreptul financiar, dreptul penal, dreptul procesual etc.",1
333,"Ce ramuri sunt incluse în dreptul public intern?","Dreptul familiei, dreptul proprietății și dreptul internațional",0
333,"Ce ramuri sunt incluse în dreptul public intern?","Dreptul civil, dreptul administrativ și dreptul procesual civil",0
334,"Ce ramuri sunt incluse în dreptul privat intern?","Dreptul civil, dreptul comercial, dreptul maritim",1
334,"Ce ramuri sunt incluse în dreptul privat intern?","Dreptul constituțional, dreptul administrativ, dreptul penal",0
334,"Ce ramuri sunt incluse în dreptul privat intern?","Dreptul internațional public, dreptul financiar, dreptul procesual",0
334,"Ce ramuri sunt incluse în dreptul privat intern?","Dreptul muncii, dreptul fiscal, dreptul penal",0
335,"Care sunt factorii care influențează realizarea dreptului?","Tipul sistemului social, natura relațiilor politice, organizarea statală",1
335,"Care sunt factorii care influențează realizarea dreptului?","Numărul de legi adoptate anual, durata unui proces juridic, tipul de instanțe",0
335,"Care sunt factorii care influențează realizarea dreptului?","Doar relațiile economice și cultura națională",0
335,"Care sunt factorii care influențează realizarea dreptului?","Numărul cetățenilor care votează la alegeri",0
336,"Care sunt principalele forme de realizare a dreptului?","Prin crearea de noi legi și modificarea Constituției",0
336,"Care sunt principalele forme de realizare a dreptului?","Prin interpretarea normelor de către cetățeni fără intervenția statului",0
336,"Care sunt principalele forme de realizare a dreptului?","Prin anularea actelor normative vechi și adoptarea unor noi reguli",0
336,"Care sunt principalele forme de realizare a dreptului?","Prin executarea dispozițiilor legale și aplicarea normelor juridice",1
337,"Ce presupune activitatea de respectare și executare a legilor?","Crearea unor norme juridice noi de către cetățeni",0
337,"Ce presupune activitatea de respectare și executare a legilor?","Implicarea exclusivă a instanțelor judecătorești în aplicarea legii",0
337,"Ce presupune activitatea de respectare și executare a legilor?","Respectarea conduitei impuse de normele juridice și aplicarea competențelor de către autorități",1
337,"Ce presupune activitatea de respectare și executare a legilor?","Aplicarea sancțiunilor doar pentru încălcările normelor juridice.",0
338,"Ce presupune stabilirea stării de fapt într-un caz juridic?","Inventarea unor circumstanțe pentru a favoriza o parte",0
338,"Ce presupune stabilirea stării de fapt într-un caz juridic?","Ignorarea probelor și bazarea pe declarații subiective",0
338,"Ce presupune stabilirea stării de fapt într-un caz juridic?","Perceperea circumstanțelor reale, aprecierea probelor și verificarea versiunilor",1
338,"Ce presupune stabilirea stării de fapt într-un caz juridic?","Aplicarea automată a sancțiunilor fără analiză",0
339,"Ce presupune alegerea normei de drept în procesul de aplicare a dreptului?","Selectarea aleatorie a unei norme juridice",0
339,"Ce presupune alegerea normei de drept în procesul de aplicare a dreptului?","Efectuarea unei operațiuni logico-juridice pentru încadrarea circumstanțelor de fapt într-o normă juridică",1
339,"Ce presupune alegerea normei de drept în procesul de aplicare a dreptului?","Aplicarea aceleiași norme de drept indiferent de situație",0
339,"Ce presupune alegerea normei de drept în procesul de aplicare a dreptului?","Ignorarea circumstanțelor de fapt și luarea unei decizii arbitrare",0
340,"Care este scopul principal al interpretării normelor juridice?","Modificarea conținutului normei juridice",0
340,"Care este scopul principal al interpretării normelor juridice?","Crearea unor norme noi în funcție de fiecare caz în parte",0
340,"Care este scopul principal al interpretării normelor juridice?","Stabilirea înțelesului adevărat și exact al normei juridice aplicabile",1
340,"Care este scopul principal al interpretării normelor juridice?","Aplicarea normei în mod arbitrar, fără a ține cont de context",0
341,"Ce reprezintă elaborarea și emiterea actului de aplicare?","Prima etapă a procesului juridic",0
341,"Ce reprezintă elaborarea și emiterea actului de aplicare?","Un proces opțional în aplicarea normelor juridice",0
341,"Ce reprezintă elaborarea și emiterea actului de aplicare?","O activitate desfășurată exclusiv de cetățeni",0
341,"Ce reprezintă elaborarea și emiterea actului de aplicare?","Etapa finală în care organul competent va trebui să respecte anumite condiții și cerințe de formă și conținut",1
342,"Care sunt cele trei categorii de organe ale statului?","Legislative, executive și administrative",0
342,"Care sunt cele trei categorii de organe ale statului?","Executive, judecătorești și financiare",0
342,"Care sunt cele trei categorii de organe ale statului?","Legislative, executive și judecătorești",1
342,"Care sunt cele trei categorii de organe ale statului?","Judecătorești, administrative și economice",0
343,"Care dintre următoarele organe ale statului este responsabil de crearea legilor?","Organul executiv",0
343,"Care dintre următoarele organe ale statului este responsabil de crearea legilor?","Ministerul de Finanțe",0
343,"Care dintre următoarele organe ale statului este responsabil de crearea legilor?","Organul judecătoresc",0
343,"Care dintre următoarele organe ale statului este responsabil de crearea legilor?","Organul legislativ",1
344,"Care sunt cele două forme de interpretare a dreptului menționate în literatura teoriei dreptului?","Interpretarea oficială și neoficială",1
344,"Care sunt cele două forme de interpretare a dreptului menționate în literatura teoriei dreptului?","Interpretarea juridică și teoretică",0
344,"Care sunt cele două forme de interpretare a dreptului menționate în literatura teoriei dreptului?","Interpretarea extensivă și restrictivă",0
344,"Care sunt cele două forme de interpretare a dreptului menționate în literatura teoriei dreptului?","Interpretarea directă și indirectă",0
345,"Care dintre următoarele afirmații este corectă despre interpretarea oficială?","Este realizată doar de persoane particulare",0
345,"Care dintre următoarele afirmații este corectă despre interpretarea oficială?","Are un caracter obligatoriu și este efectuată de organele statului",1
345,"Care dintre următoarele afirmații este corectă despre interpretarea oficială?","Este efectuată doar de instanțele judecătorești",0
345,"Care dintre următoarele afirmații este corectă despre interpretarea oficială?","Nu are nicio legătură cu aplicarea legii",0
346,"Ce caracteristici are interpretarea neoficială?","Are un caracter obligatoriu",0
346,"Ce caracteristici are interpretarea neoficială?","Este efectuată doar de organele statului",0
346,"Ce caracteristici are interpretarea neoficială?","Este facultativă și nu are caracter obligatoriu",1
346,"Ce caracteristici are interpretarea neoficială?","Este realizată exclusiv de instanțele judecătorești",0
347,"Care este scopul metodei gramaticale în interpretarea normelor juridice?","Să aplice normele într-un context general",0
347,"Care este scopul metodei gramaticale în interpretarea normelor juridice?","Să analizeze contextul social al normei",0
347,"Care este scopul metodei gramaticale în interpretarea normelor juridice?","Să interpreteze intențiile legiuitorului",0
347,"Care este scopul metodei gramaticale în interpretarea normelor juridice?","Să descifreze sensul actului normativ prin analiza gramaticală a textului",1
348,"Ce presupune metoda interpretării sistematice a normelor juridice?","Interpretarea normei doar în contextul său local",0
348,"Ce presupune metoda interpretării sistematice a normelor juridice?","Determinarea scopului normei prin cercetarea condițiilor istorice, politice și economice care au determinat adoptarea acesteia",1
348,"Ce presupune metoda interpretării sistematice a normelor juridice?","Analizarea norme prin comparație cu reglementările internaționale",0
348,"Ce presupune metoda interpretării sistematice a normelor juridice?","Identificarea scopurilor normei pe baza voinței legiuitorului",0
349,"Ce tipuri de raționamente sunt folosite în interpretarea logică?","Raționamente deductive și inductive",1
349,"Ce tipuri de raționamente sunt folosite în interpretarea logică?","Raționamente comparatistice",0
349,"Ce tipuri de raționamente sunt folosite în interpretarea logică?","Raționamente juridice bazate pe practica judiciară",0
349,"Ce tipuri de raționamente sunt folosite în interpretarea logică?","Raționamente filosofice",0
350,"Ce presupune aplicarea dreptului prin analogie?","Aplicarea unui principiu general fără a ține cont de specificitatea cauzei",0
350,"Ce presupune aplicarea dreptului prin analogie?","Aplicarea unei norme asemănătoare atunci când nu există o normă specifică în lege",1
350,"Ce presupune aplicarea dreptului prin analogie?","Refuzul de a soluționa cauza datorită lipsei unei norme clare",0
350,"Ce presupune aplicarea dreptului prin analogie?","Aplicarea principiului legalității pedepsei în dreptul civil",0
351,"Care metodă de interpretare este folosită pentru a restrânge conținutul unei norme?","Interpretarea extensivă",1
351,"Care metodă de interpretare este folosită pentru a restrânge conținutul unei norme?","Interpretarea logică",0
351,"Care metodă de interpretare este folosită pentru a restrânge conținutul unei norme?","Interpretarea restrictivă",0
351,"Care metodă de interpretare este folosită pentru a restrânge conținutul unei norme?","Interpretarea istorică",0
352,"Ce reprezintă un raport juridic?","O relație reglementată de norme morale",0
352,"Ce reprezintă un raport juridic?","O legătură socială fără implicații legale",0
352,"Ce reprezintă un raport juridic?","O relație socială reglementată de o normă de drept, ce determină drepturi și obligații",1
352,"Ce reprezintă un raport juridic?","O simplă înțelegere între persoane, fără intervenția normelor de drept",0
353,"Ce caracter are raportul juridic?","Economic, deoarece privește doar tranzacțiile comerciale",0
353,"Ce caracter are raportul juridic?","Politic, deoarece reglementează exclusiv relațiile dintre stat și cetățeni",0
353,"Ce caracter are raportul juridic?","Social, deoarece relațiile sociale apar întotdeauna între oameni",1
353,"Ce caracter are raportul juridic?","Cultural, deoarece influențează tradițiile și obiceiurile unei societăți",0
354,"Cum se manifestă natura volițională a raporturilor juridice?","Prin faptul că drepturile și obligațiile juridice iau naștere și se desfășoară potrivit voinței legiuitorului",1
354,"Cum se manifestă natura volițională a raporturilor juridice?","Prin reglementarea exclusivă a raporturilor economice între state",0
354,"Cum se manifestă natura volițională a raporturilor juridice?","Prin eliminarea completă a influenței normelor juridice asupra relațiilor sociale",0
354,"Cum se manifestă natura volițională a raporturilor juridice?","Prin acordarea libertății absolute subiecților de drept, fără nicio restricție legală",0
